login_id,user_id,login_date,messages_sent,replies
91276,1148,2022-5-7,2,1
69177,1832,2022-3-10,5,2
07268,1431,2022-4-22,1,1
15427,1453,2022-6-6,2,1
63186,1142,2022-4-1,3,3
20067,1633,2022-2-18,4,0
76569,1554,2022-2-20,2,0
22395,1684,2022-2-21,4,1
12378,1299,2022-2-6,3,2
08182,1639,2022-4-14,1,1
70950,1427,2022-5-25,2,1
85507,1300,2022-2-24,4,4
53488,1365,2022-2-4,3,1
71509,1139,2022-3-10,4,4
72587,1716,2022-1-22,1,0
20624,1756,2022-2-25,1,0
63038,1449,2022-2-26,3,1
05201,1843,2022-4-19,1,0
21775,1314,2022-3-10,4,3
42242,1233,2022-1-26,5,1
87494,1713,2022-6-7,3,0
41774,1620,2022-1-21,2,0
97695,1395,2022-5-27,4,4
52824,1621,2022-4-24,5,0
37178,1303,2022-4-18,3,1
66322,1376,2022-4-15,3,0
71532,1941,2022-4-17,1,0
51781,1677,2022-5-28,5,4
38580,1512,2022-1-5,5,2
84416,1802,2022-2-10,4,3
04239,1959,2022-4-21,4,0
03506,1356,2022-6-20,1,1
70712,1801,2022-3-28,5,1
17485,1515,2022-6-8,4,4
37133,1491,2022-2-7,1,0
25409,1569,2022-5-12,3,3
93728,1214,2022-5-12,3,2
94553,1385,2022-5-27,4,3
78144,1923,2022-1-1,4,4
62914,1841,2022-4-28,2,2
73415,1907,2022-2-5,2,2
60016,1094,2022-2-9,2,1
73765,1808,2022-2-2,4,1
00868,1145,2022-1-8,3,3
43160,1078,2022-3-11,2,2
29816,1812,2022-6-18,3,0
14800,1936,2022-1-18,4,1
73385,1995,2022-1-26,5,2
54142,1142,2022-3-16,4,2
54803,1075,2022-4-11,2,1
37740,1780,2022-4-28,3,0
54183,1935,2022-3-21,3,3
03477,1074,2022-2-18,3,2
03523,1785,2022-2-5,3,3
70373,1298,2022-6-27,4,1
34128,1926,2022-5-1,5,3
39057,1764,2022-1-19,1,1
96717,1889,2022-4-17,4,1
72299,1871,2022-4-2,3,1
03907,1857,2022-2-14,3,0
23129,1986,2022-5-18,2,1
50876,1567,2022-6-20,4,4
16200,1574,2022-5-2,4,0
66903,1835,2022-4-28,4,1
50779,1506,2022-4-10,4,0
49530,1514,2022-1-26,1,0
89705,1016,2022-4-3,4,4
05932,1152,2022-4-14,2,0
43924,1587,2022-6-10,3,1
96813,1580,2022-3-8,5,4
04861,1348,2022-6-20,1,1
35620,1082,2022-2-6,4,3
40190,1427,2022-5-21,4,2
73886,1264,2022-6-13,3,0
77408,1622,2022-4-4,1,0
10411,1707,2022-5-18,1,0
22791,1168,2022-1-16,4,4
80829,1943,2022-2-27,5,3
62813,1502,2022-3-22,5,0
07378,1558,2022-5-6,4,3
91401,1981,2022-2-19,2,1
32489,1472,2022-5-22,2,1
74393,1959,2022-6-20,4,3
57548,1895,2022-5-16,3,2
31007,1036,2022-5-27,4,0
82957,1007,2022-6-21,3,0
33226,1860,2022-3-28,3,0
63263,1042,2022-1-1,2,2
17582,1700,2022-6-12,1,1
68667,1263,2022-6-24,5,3
39270,1690,2022-1-1,3,3
44784,1183,2022-4-17,1,1
83529,1503,2022-5-5,3,3
64699,1117,2022-1-6,1,1
67185,1841,2022-2-8,3,0
11159,1192,2022-4-12,5,4
72334,1441,2022-5-19,1,1
78618,1428,2022-4-27,3,1
47764,1485,2022-5-1,3,0
82055,1022,2022-1-19,3,0
31340,1622,2022-3-14,5,3
98130,1443,2022-4-12,5,0
22490,1586,2022-6-3,2,2
61445,1941,2022-2-16,3,1
35807,1434,2022-5-27,4,0
72655,1005,2022-6-22,2,1
52416,1524,2022-2-13,5,5
88278,1096,2022-6-23,3,0
52365,1617,2022-3-14,2,0
33963,1320,2022-1-23,5,1
64903,1800,2022-2-5,4,3
91044,1737,2022-3-6,5,3
11294,1749,2022-1-15,1,0
73824,1734,2022-1-11,3,2
45250,1456,2022-6-14,1,0
98387,1846,2022-6-4,3,2
67482,1227,2022-6-22,5,1
47329,1060,2022-6-23,5,2
98530,1693,2022-4-21,1,0
72225,1113,2022-3-12,1,1
49930,1505,2022-1-3,5,4
31098,1303,2022-4-7,2,0
40089,1683,2022-2-15,4,0
53016,1228,2022-2-12,2,0
49766,1919,2022-6-13,2,1
78561,1277,2022-5-2,1,0
75374,1694,2022-3-10,1,0
19512,1432,2022-6-28,4,4
38649,1684,2022-3-11,2,1
56121,1172,2022-3-22,1,1
20490,1291,2022-6-15,2,1
78607,1650,2022-5-7,4,1
43313,1200,2022-3-9,3,3
78231,1096,2022-4-21,5,3
35979,1413,2022-4-28,3,2
47297,1678,2022-5-24,5,2
29786,1563,2022-1-22,4,1
71988,1873,2022-5-21,2,1
87711,1052,2022-1-16,3,2
80384,1997,2022-1-9,2,1
48760,1921,2022-6-1,3,2
47050,1705,2022-6-28,1,0
09209,1924,2022-3-15,5,2
48289,1633,2022-6-18,5,0
18161,1256,2022-5-28,2,0
30047,1979,2022-3-24,1,0
10831,1038,2022-4-23,2,0
76768,1837,2022-4-23,3,0
43078,1891,2022-4-4,4,4
23396,1627,2022-1-11,1,1
35571,1444,2022-4-6,4,1
88646,1578,2022-5-15,4,1
45118,1584,2022-5-1,5,2
03712,1851,2022-4-18,1,1
46594,1066,2022-5-22,2,0
63791,1095,2022-5-6,5,1
42760,1772,2022-6-20,2,1
76620,1913,2022-1-21,2,1
91434,1022,2022-1-2,3,1
66231,1515,2022-6-10,2,0
18591,1529,2022-1-10,5,3
91002,1014,2022-5-13,3,2
81593,1265,2022-4-7,3,3
04826,1341,2022-2-6,3,1
34156,1782,2022-5-2,2,0
39331,1981,2022-1-2,5,1
47268,1233,2022-1-18,1,1
69131,1667,2022-4-13,2,1
56114,1599,2022-4-28,4,4
48683,1345,2022-2-2,4,3
98705,1236,2022-6-10,5,3
79153,1279,2022-2-4,2,0
30912,1863,2022-1-3,1,0
17833,1184,2022-5-10,1,0
97269,1941,2022-5-24,1,1
56874,1269,2022-2-2,5,3
90056,1262,2022-3-15,1,1
72140,1835,2022-6-15,4,0
64856,1012,2022-1-11,4,0
37729,1448,2022-5-21,2,2
14803,1391,2022-2-24,5,1
72384,1103,2022-2-13,5,1
51468,1041,2022-3-10,2,2
35380,1894,2022-6-17,1,0
41734,1925,2022-4-18,4,4
27890,1008,2022-2-24,1,0
08257,1780,2022-1-3,3,1
45603,1642,2022-1-8,1,0
37052,1081,2022-3-14,2,0
36983,1140,2022-4-28,2,1
54028,1038,2022-2-18,5,5
01849,1005,2022-4-11,4,1
05385,1157,2022-5-26,2,2
86798,1854,2022-5-18,4,3
53157,1332,2022-1-1,3,0
37937,1258,2022-6-15,5,2
53962,1604,2022-3-21,2,0
04919,1207,2022-1-7,3,1
31715,1066,2022-2-28,3,0
69741,1244,2022-4-7,1,0
71241,1466,2022-5-14,1,1
44026,1085,2022-3-15,4,4
48456,1589,2022-3-28,5,4
68973,1852,2022-1-21,4,2
71166,1049,2022-3-18,2,1
08554,1914,2022-3-25,4,1
24296,1166,2022-3-10,2,2
51668,1092,2022-1-3,3,1
73133,1008,2022-6-3,4,4
10247,1068,2022-2-2,3,2
53037,1618,2022-4-16,4,2
87306,1237,2022-1-5,3,2
21120,1084,2022-5-12,1,1
95620,1700,2022-6-27,1,1
86525,1596,2022-1-11,1,1
40696,1015,2022-1-17,5,1
93669,1459,2022-2-26,3,2
12519,1259,2022-4-3,2,2
17711,1881,2022-4-3,4,1
64919,1677,2022-6-14,1,1
41850,1874,2022-4-21,5,4
42634,1319,2022-2-9,5,1
95092,1289,2022-5-6,2,0
34479,1156,2022-4-27,4,3
22117,1443,2022-3-10,2,2
04469,1282,2022-5-15,5,0
53952,1575,2022-3-20,4,2
29719,1563,2022-1-10,5,1
63824,1295,2022-1-19,3,3
14334,1109,2022-5-10,4,4
98816,1935,2022-2-12,3,3
03193,1645,2022-6-14,5,2
30034,1146,2022-6-20,1,0
72153,1006,2022-3-14,4,3
31775,1586,2022-6-11,4,2
95878,1912,2022-6-6,1,1
32293,1792,2022-4-2,3,1
97103,1393,2022-3-28,3,0
77298,1477,2022-3-2,1,0
83161,1969,2022-3-10,1,1
76340,1703,2022-6-9,2,2
65580,1036,2022-3-28,2,2
93752,1998,2022-4-19,2,2
78118,1025,2022-1-23,1,1
98375,1017,2022-1-2,4,0
42370,1980,2022-4-20,5,0
85015,1099,2022-1-26,5,1
88023,1040,2022-1-8,4,3
06271,1188,2022-4-27,3,2
12433,1603,2022-4-19,2,2
03587,1378,2022-4-11,4,2
04845,1000,2022-4-7,5,2
97109,1983,2022-3-16,4,3
74981,1673,2022-4-22,4,3
49341,1860,2022-3-15,1,0
41694,1199,2022-1-11,3,2
48096,1717,2022-5-9,2,1
61774,1388,2022-5-6,3,1
18029,1875,2022-1-9,5,2
52987,1807,2022-4-17,4,2
79791,1720,2022-4-13,3,1
39321,1125,2022-6-1,5,1
01024,1379,2022-1-26,3,2
68462,1999,2022-1-11,3,0
91790,1750,2022-6-21,3,2
15709,1428,2022-1-6,5,2
15422,1021,2022-1-10,3,3
89662,1662,2022-4-1,1,1
71150,1802,2022-6-8,4,0
84851,1483,2022-3-21,3,3
06362,1087,2022-2-3,3,2
37271,1752,2022-5-25,3,0
06937,1071,2022-2-20,3,1
03943,1667,2022-6-11,5,5
68213,1490,2022-1-17,4,2
69344,1667,2022-5-3,2,1
82738,1572,2022-2-14,3,1
04427,1657,2022-3-8,1,1
65545,1441,2022-2-21,2,0
29202,1756,2022-6-9,2,2
03787,1406,2022-6-17,3,1
20556,1213,2022-2-26,4,4
10927,1774,2022-5-3,4,3
90540,1073,2022-3-17,1,1
87912,1188,2022-6-21,1,1
68558,1871,2022-1-19,4,2
12992,1194,2022-3-18,3,1
76255,1076,2022-6-5,5,1
26802,1336,2022-5-9,3,0
87055,1873,2022-2-14,2,2
57423,1443,2022-2-1,1,0
84711,1161,2022-2-12,5,0
32049,1336,2022-3-21,2,0
60642,1961,2022-6-16,2,1
72942,1610,2022-1-4,5,1
28795,1965,2022-4-24,3,3
95547,1181,2022-6-20,4,4
82853,1638,2022-3-27,2,0
61609,1745,2022-4-2,5,1
04563,1564,2022-5-20,5,2
70421,1370,2022-5-25,5,4
69381,1582,2022-5-3,3,1
38596,1020,2022-1-11,4,0
55725,1075,2022-6-15,4,0
07796,1753,2022-1-15,1,0
52772,1116,2022-2-1,5,5
08208,1989,2022-2-9,1,1
92295,1301,2022-4-2,3,1
90196,1078,2022-2-5,3,3
81995,1134,2022-6-4,4,0
07734,1419,2022-1-10,2,1
58190,1313,2022-1-22,5,3
18375,1034,2022-5-14,4,4
91819,1022,2022-2-2,1,1
54649,1124,2022-2-11,2,0
28705,1549,2022-1-12,3,3
83578,1838,2022-4-27,2,1
21620,1955,2022-6-13,5,5
09658,1298,2022-5-9,4,4
54996,1158,2022-5-2,1,1
40710,1851,2022-4-6,5,5
31243,1249,2022-6-4,4,2
69579,1422,2022-4-10,3,3
47872,1341,2022-6-12,5,5
78549,1610,2022-2-8,3,0
38526,1654,2022-3-8,3,3
59678,1391,2022-4-18,4,2
79755,1572,2022-6-28,3,1
48734,1319,2022-3-15,2,2
19115,1541,2022-3-28,5,3
24183,1679,2022-1-6,1,0
87212,1292,2022-2-23,1,1
46501,1247,2022-3-21,4,0
52511,1596,2022-2-17,1,0
56597,1914,2022-6-11,3,2
29668,1461,2022-3-8,4,1
55618,1538,2022-1-20,3,2
19780,1407,2022-2-22,3,0
75474,1962,2022-4-10,4,2
65503,1851,2022-3-11,1,0
08258,1505,2022-1-27,3,3
49189,1893,2022-5-17,2,2
48107,1082,2022-3-3,4,2
99049,1028,2022-2-15,3,0
00721,1184,2022-5-6,4,2
36465,1565,2022-1-6,1,1
89883,1932,2022-1-10,2,0
45643,1406,2022-1-23,1,0
07772,1252,2022-3-15,2,0
66828,1914,2022-3-18,1,0
86840,1432,2022-6-8,2,1
39062,1801,2022-5-11,1,1
28855,1888,2022-6-12,4,2
53335,1332,2022-5-15,1,0
97410,1523,2022-6-13,3,0
91199,1140,2022-5-16,4,1
31719,1226,2022-6-2,3,1
48496,1181,2022-4-10,5,3
36287,1697,2022-3-26,3,0
94150,1313,2022-6-25,3,1
73974,1033,2022-4-6,1,1
41332,1339,2022-5-11,1,1
86109,1940,2022-6-19,5,1
21935,1669,2022-3-3,5,4
91925,1211,2022-6-5,2,1
61657,1856,2022-5-5,4,1
61811,1858,2022-2-26,1,0
28305,1330,2022-6-20,5,3
98473,1479,2022-1-21,3,3
94859,1001,2022-1-6,3,1
55532,1377,2022-4-19,4,1
85976,1422,2022-6-7,3,1
12583,1937,2022-1-18,1,0
10775,1296,2022-5-12,4,4
63485,1196,2022-1-20,3,2
72800,1329,2022-6-16,2,2
44301,1199,2022-1-4,3,1
23535,1018,2022-2-26,1,1
80218,1728,2022-5-13,4,1
24466,1136,2022-2-20,1,1
05182,1591,2022-3-9,3,3
79539,1087,2022-6-20,4,3
01077,1640,2022-4-24,2,0
02956,1905,2022-4-28,4,4
17525,1187,2022-1-1,4,1
75746,1092,2022-2-13,4,0
34522,1851,2022-4-26,1,0
85804,1441,2022-6-21,1,1
08467,1873,2022-6-1,3,1
91288,1627,2022-2-2,5,5
84265,1198,2022-5-21,2,0
88566,1761,2022-2-1,2,2
70705,1532,2022-3-5,1,1
16929,1078,2022-4-6,4,3
17222,1907,2022-5-25,4,1
18471,1918,2022-4-15,1,0
26616,1095,2022-3-20,5,5
60620,1571,2022-6-5,3,1
02805,1090,2022-4-19,3,0
43879,1154,2022-3-25,5,0
85490,1691,2022-4-21,1,0
30621,1241,2022-2-2,5,5
31582,1839,2022-1-5,4,3
33929,1491,2022-2-22,4,1
47827,1613,2022-6-8,5,1
57773,1051,2022-5-24,1,0
10042,1400,2022-5-4,4,1
63052,1133,2022-1-6,1,0
05180,1312,2022-6-10,4,3
08045,1351,2022-4-26,5,0
63094,1473,2022-5-24,2,2
22394,1331,2022-3-4,5,3
31433,1992,2022-4-19,5,2
36890,1271,2022-1-9,4,4
66532,1494,2022-3-12,5,3
67868,1312,2022-3-4,1,1
76136,1634,2022-1-28,3,1
27733,1410,2022-2-17,2,0
89161,1765,2022-4-8,5,2
06240,1136,2022-4-7,5,0
81049,1635,2022-5-18,3,2
05718,1785,2022-6-4,3,1
36119,1572,2022-1-21,1,0
90716,1968,2022-5-4,2,0
59048,1471,2022-2-26,2,2
58104,1916,2022-4-7,5,4
54221,1853,2022-4-14,1,1
63223,1489,2022-5-19,2,1
82572,1676,2022-5-28,3,3
12419,1707,2022-4-14,4,4
94996,1578,2022-1-6,2,0
92991,1717,2022-4-15,5,1
28324,1497,2022-2-25,1,1
88800,1592,2022-1-18,4,4
28234,1186,2022-5-12,5,0
83794,1108,2022-6-11,3,3
48382,1062,2022-1-4,2,2
14725,1778,2022-1-6,3,1
39973,1558,2022-5-9,2,0
22478,1664,2022-6-5,4,4
83736,1367,2022-1-24,4,3
88036,1786,2022-5-19,1,1
48027,1232,2022-2-2,2,1
46118,1012,2022-5-27,3,3
11326,1590,2022-3-20,3,1
83732,1629,2022-2-18,1,0
84818,1262,2022-1-22,5,3
79101,1244,2022-5-7,2,0
55241,1065,2022-6-2,5,1
42074,1089,2022-5-7,4,4
19353,1784,2022-2-20,3,1
44019,1939,2022-3-10,1,1
03632,1176,2022-2-27,4,0
60948,1144,2022-5-20,1,0
22208,1802,2022-3-6,4,1
55404,1713,2022-4-25,3,2
31599,1037,2022-1-2,2,1
66244,1102,2022-6-6,5,4
83088,1070,2022-5-8,5,4
05778,1412,2022-3-10,4,3
88474,1063,2022-4-7,2,1
40355,1538,2022-2-4,3,3
15309,1222,2022-5-26,3,1
01486,1783,2022-5-27,1,0
26014,1338,2022-3-25,5,0
85433,1334,2022-4-24,4,3
29751,1037,2022-4-11,2,0
37185,1155,2022-5-12,5,4
72087,1923,2022-5-19,5,5
11205,1011,2022-2-7,3,1
03075,1781,2022-6-15,5,5
98581,1478,2022-4-14,1,1
60587,1882,2022-5-5,5,4
00733,1018,2022-2-25,5,3
70328,1843,2022-4-15,2,0
95075,1500,2022-2-28,2,1
19950,1084,2022-2-2,2,1
95888,1347,2022-3-12,3,0
77104,1202,2022-2-4,2,2
33824,1222,2022-6-15,1,1
55253,1846,2022-2-4,3,0
54421,1949,2022-2-23,5,3
88828,1887,2022-5-22,3,3
20866,1613,2022-3-13,2,0
82070,1953,2022-1-28,3,2
78192,1781,2022-3-28,4,4
35759,1608,2022-6-1,3,3
36948,1875,2022-3-6,3,3
45901,1116,2022-2-10,2,1
70873,1004,2022-4-7,1,1
23215,1006,2022-4-2,1,1
85456,1009,2022-5-19,2,0
00590,1897,2022-5-13,4,0
62167,1692,2022-4-22,1,1
22168,1594,2022-4-16,5,1
36774,1778,2022-2-18,3,1
76869,1796,2022-1-28,3,1
26209,1778,2022-6-25,1,1
44032,1153,2022-2-16,3,3
25665,1790,2022-3-15,4,3
92967,1718,2022-1-22,2,1
31002,1192,2022-3-1,1,1
09694,1344,2022-3-15,1,0
96105,1650,2022-2-27,1,0
11354,1274,2022-2-4,4,1
66095,1159,2022-1-7,3,1
07244,1384,2022-6-20,1,1
78580,1853,2022-1-5,2,1
70944,1106,2022-3-27,1,0
58165,1490,2022-2-23,4,2
84252,1443,2022-3-27,4,0
60910,1220,2022-1-3,1,1
66879,1996,2022-1-6,2,0
65268,1174,2022-4-25,2,0
01069,1559,2022-3-14,4,4
06952,1657,2022-4-8,3,3
95517,1925,2022-3-8,4,0
90397,1477,2022-6-10,2,0
03542,1077,2022-6-10,2,2
50300,1292,2022-5-6,2,2
89502,1338,2022-4-12,1,0
65417,1911,2022-3-2,1,1
75862,1725,2022-3-13,3,2
35001,1368,2022-4-8,2,1
55506,1896,2022-3-20,1,1
05372,1343,2022-3-4,1,1
17652,1047,2022-4-26,3,1
70265,1532,2022-5-7,1,1
63163,1267,2022-1-4,3,3
00670,1969,2022-2-12,4,0
64922,1159,2022-5-7,2,2
04260,1891,2022-4-28,3,1
78718,1226,2022-3-5,5,1
74364,1096,2022-1-15,3,0
92529,1950,2022-1-25,5,1
53041,1070,2022-4-17,2,0
08240,1391,2022-4-11,4,4
65914,1937,2022-5-18,2,2
42145,1031,2022-1-12,5,4
11629,1564,2022-3-8,2,1
07471,1997,2022-5-27,4,3
44377,1622,2022-3-24,4,1
05066,1758,2022-4-8,4,3
92987,1076,2022-4-22,1,0
87294,1966,2022-4-20,3,2
13273,1104,2022-5-15,4,2
07902,1131,2022-1-9,5,1
53189,1677,2022-6-13,5,4
50034,1042,2022-5-10,3,1
40295,1683,2022-5-6,3,0
74026,1904,2022-2-14,1,1
99436,1110,2022-5-15,4,1
38416,1359,2022-3-21,2,1
06339,1795,2022-5-4,1,1
76909,1787,2022-4-24,3,2
67070,1006,2022-3-20,5,1
36565,1832,2022-5-20,5,2
88613,1590,2022-1-5,5,4
80155,1795,2022-5-14,4,4
68311,1666,2022-5-17,5,3
83752,1722,2022-6-7,1,1
62930,1037,2022-3-20,2,0
61113,1599,2022-2-23,1,0
73985,1323,2022-1-14,3,0
22753,1509,2022-4-19,1,0
67303,1006,2022-3-25,4,3
80247,1567,2022-4-6,3,0
38043,1379,2022-3-3,1,1
70329,1926,2022-6-21,4,4
52390,1270,2022-6-28,1,1
07766,1697,2022-2-27,5,0
64686,1447,2022-5-27,4,4
49774,1278,2022-6-24,4,1
94613,1642,2022-5-25,2,1
32256,1985,2022-4-8,3,0
45480,1451,2022-6-1,5,3
56492,1910,2022-5-24,4,0
15963,1545,2022-4-17,5,2
96108,1872,2022-5-28,5,5
16494,1065,2022-3-5,3,2
41443,1360,2022-1-22,3,2
87315,1916,2022-5-20,2,1
84972,1348,2022-5-20,1,1
52297,1898,2022-2-16,5,1
33190,1575,2022-5-27,2,1
79548,1640,2022-5-17,1,0
40631,1561,2022-6-6,4,3
33635,1636,2022-3-24,3,0
93435,1789,2022-3-19,4,4
56792,1036,2022-2-13,1,1
65382,1601,2022-6-21,1,1
13880,1081,2022-4-7,2,0
43789,1767,2022-2-20,3,3
22520,1630,2022-6-27,5,5
78005,1925,2022-3-6,1,1
59846,1051,2022-4-6,4,3
85370,1032,2022-4-27,4,4
35461,1525,2022-6-10,4,4
57266,1209,2022-6-27,4,1
59742,1146,2022-3-28,1,1
10304,1022,2022-4-26,1,0
85885,1636,2022-3-27,3,3
11746,1709,2022-3-11,5,3
97218,1163,2022-1-8,2,1
91743,1492,2022-4-5,4,2
09794,1120,2022-6-20,4,0
26599,1861,2022-4-1,3,0
65909,1109,2022-1-26,3,1
05298,1420,2022-1-25,2,2
42498,1283,2022-6-16,2,1
00653,1746,2022-1-18,2,2
82203,1380,2022-6-9,1,1
71743,1874,2022-2-22,4,2
89740,1219,2022-5-5,1,1
84977,1907,2022-2-24,3,0
09222,1960,2022-6-11,3,3
50875,1229,2022-1-18,5,3
32631,1228,2022-5-9,2,1
89210,1262,2022-2-17,3,2
22605,1117,2022-5-8,2,2
85825,1401,2022-3-9,3,1
64223,1546,2022-2-28,5,4
58457,1806,2022-4-11,5,2
86609,1563,2022-5-26,2,2
94079,1364,2022-6-15,5,5
58166,1639,2022-4-7,5,5
66096,1793,2022-5-3,3,0
94142,1741,2022-3-1,5,0
11784,1241,2022-1-27,3,2
59903,1478,2022-2-14,1,0
94132,1698,2022-1-17,1,0
63584,1643,2022-3-7,2,0
31387,1030,2022-2-24,2,0
37302,1489,2022-6-26,3,0
06493,1719,2022-2-19,1,0
98905,1944,2022-6-11,3,1
48991,1654,2022-4-27,2,1
44828,1595,2022-4-16,5,4
27401,1274,2022-3-27,4,4
50136,1996,2022-3-22,3,0
97189,1426,2022-2-3,4,4
65573,1606,2022-5-2,4,0
32387,1045,2022-5-17,2,1
88512,1014,2022-5-24,3,3
02465,1385,2022-2-26,2,1
08736,1721,2022-3-13,4,2
68712,1426,2022-2-26,4,4
65652,1048,2022-5-16,5,2
94734,1753,2022-5-18,1,1
10575,1624,2022-6-7,1,0
12249,1679,2022-1-9,5,0
09663,1744,2022-3-21,4,4
89670,1300,2022-6-17,1,1
58021,1421,2022-3-28,3,1
25115,1556,2022-1-26,5,1
24473,1914,2022-3-22,1,1
35562,1470,2022-4-23,2,0
46817,1190,2022-5-14,5,3
40045,1414,2022-4-11,3,0
38893,1356,2022-6-3,2,0
02762,1015,2022-4-20,3,3
88989,1045,2022-3-5,5,1
26591,1985,2022-1-12,1,1
10413,1924,2022-2-1,3,2
96286,1455,2022-2-16,4,4
80110,1864,2022-4-13,2,1
07491,1173,2022-1-11,5,4
48067,1280,2022-6-24,5,2
95708,1966,2022-4-22,2,0
94598,1127,2022-2-3,1,0
35335,1227,2022-5-6,2,1
09713,1190,2022-5-20,3,3
33749,1903,2022-6-24,4,1
10941,1880,2022-4-13,3,0
82088,1732,2022-3-8,1,1
01051,1212,2022-2-6,2,1
85893,1587,2022-4-14,5,1
83555,1930,2022-6-24,4,1
76457,1766,2022-6-17,4,1
40896,1496,2022-6-10,5,1
95335,1741,2022-4-21,1,0
91074,1512,2022-3-3,2,1
23301,1964,2022-1-19,1,0
40405,1063,2022-2-15,3,1
94576,1177,2022-5-3,1,1
19609,1373,2022-4-28,3,2
31466,1015,2022-6-9,4,2
71168,1762,2022-2-15,4,2
67169,1656,2022-3-19,5,3
82014,1050,2022-6-22,3,0
45167,1908,2022-2-11,4,3
86866,1985,2022-3-13,3,1
05455,1492,2022-4-18,4,2
19758,1343,2022-4-23,3,0
69140,1054,2022-5-11,4,3
51266,1634,2022-3-23,4,3
78673,1007,2022-1-24,4,4
82509,1989,2022-2-13,5,0
31655,1729,2022-3-4,2,0
31043,1631,2022-2-4,4,2
68028,1642,2022-5-16,2,2
48568,1384,2022-6-23,5,1
20604,1855,2022-3-27,1,1
34739,1548,2022-2-4,2,1
90482,1535,2022-4-11,2,0
98073,1958,2022-1-6,5,5
16049,1647,2022-1-22,4,2
47714,1586,2022-3-1,5,2
34050,1571,2022-2-11,4,4
04238,1696,2022-5-8,4,1
39823,1585,2022-4-12,3,3
30296,1721,2022-1-23,4,1
26069,1245,2022-1-2,1,0
01728,1025,2022-6-10,2,1
94108,1545,2022-6-19,4,1
46497,1894,2022-2-11,5,2
00604,1883,2022-2-15,2,2
72396,1220,2022-1-1,3,3
43599,1961,2022-3-21,4,4
58079,1948,2022-1-6,4,1
75241,1415,2022-2-7,2,0
31208,1821,2022-1-13,5,5
42927,1046,2022-2-23,3,0
52566,1045,2022-6-8,4,0
29483,1126,2022-2-4,4,0
04642,1710,2022-2-23,1,0
08702,1935,2022-2-24,1,0
14512,1081,2022-2-13,1,1
49219,1241,2022-6-15,5,5
16033,1371,2022-5-17,1,1
83151,1014,2022-6-20,3,1
01494,1705,2022-1-2,3,2
57389,1294,2022-1-27,4,0
10061,1978,2022-5-7,5,1
16629,1130,2022-5-24,3,1
03119,1816,2022-1-2,5,1
52004,1374,2022-4-19,1,1
82918,1770,2022-4-1,2,2
25631,1931,2022-6-19,2,0
99940,1517,2022-5-21,3,2
88958,1915,2022-4-26,4,2
59208,1963,2022-5-14,3,0
04414,1969,2022-2-1,3,3
65159,1755,2022-4-5,1,0
82666,1504,2022-2-11,4,1
11485,1331,2022-3-19,2,1
50663,1727,2022-2-1,3,1
87167,1622,2022-6-17,2,1
29352,1263,2022-6-4,2,2
42587,1438,2022-6-25,4,3
74055,1717,2022-2-11,5,3
33288,1444,2022-4-9,2,1
36685,1451,2022-1-6,4,1
49241,1466,2022-5-27,2,2
90748,1548,2022-1-1,1,1
87064,1832,2022-5-5,2,0
68966,1355,2022-2-13,3,3
78547,1885,2022-3-12,1,1
02591,1144,2022-4-27,4,4
70273,1965,2022-1-16,4,1
54457,1170,2022-5-28,1,1
43615,1085,2022-6-13,3,2
36177,1505,2022-6-28,4,3
85314,1492,2022-6-22,3,0
10917,1802,2022-1-25,5,2
32026,1348,2022-5-4,2,2
80811,1832,2022-3-8,2,1
02752,1347,2022-3-4,2,0
05008,1782,2022-1-26,3,3
76759,1912,2022-6-19,5,0
86183,1460,2022-6-22,2,2
95162,1022,2022-1-20,4,1
25226,1100,2022-6-5,4,4
11694,1461,2022-2-16,2,2
02569,1286,2022-3-12,1,1
06492,1220,2022-4-1,5,2
20855,1872,2022-5-2,1,0
36212,1072,2022-6-24,3,2
53390,1979,2022-2-1,4,0
22027,1461,2022-1-1,3,0
46974,1634,2022-5-2,4,1
74241,1120,2022-1-28,5,2
24250,1451,2022-4-9,1,1
38439,1444,2022-6-14,5,5
28071,1082,2022-2-4,5,5
61768,1846,2022-2-25,2,1
93963,1472,2022-3-10,3,0
64088,1004,2022-4-26,1,0
48930,1636,2022-3-25,1,0
96847,1430,2022-4-6,3,2
28549,1091,2022-1-4,5,0
06150,1515,2022-2-18,2,2
59934,1317,2022-6-14,4,3
49471,1100,2022-3-3,2,0
50894,1335,2022-5-4,5,5
11641,1343,2022-3-15,1,0
92429,1398,2022-4-9,1,0
29092,1342,2022-1-3,2,0
80265,1488,2022-1-9,3,3
78301,1431,2022-2-16,5,4
50283,1609,2022-3-17,2,2
04222,1984,2022-4-10,4,2
29414,1496,2022-1-20,3,3
31911,1730,2022-1-16,5,5
37030,1111,2022-5-5,5,0
46096,1674,2022-4-1,1,0
87040,1845,2022-5-27,2,2
01633,1112,2022-3-9,5,5
72794,1559,2022-4-6,5,2
64506,1906,2022-4-6,5,0
53532,1652,2022-4-18,2,2
44495,1197,2022-5-28,2,2
38587,1476,2022-1-22,5,0
45540,1308,2022-2-6,3,1
99052,1398,2022-6-2,4,2
91910,1705,2022-3-19,4,2
33722,1116,2022-3-18,2,2
79748,1451,2022-2-10,4,4
88025,1010,2022-6-11,3,1
10496,1108,2022-4-22,5,2
96223,1257,2022-3-2,4,0
65047,1895,2022-2-5,4,1
